"decimalLongitude","decimalLatitude","N"
-104.734357,19.240353,1
-96.52711,15.66562,1
-96.52443,15.668097,5
-95.296462,16.33718,1
-93.878731,16.330609,37
-104.805099,19.254785,13
-95.495869,16.439389,14
-105.172977,20.686713,14
-95.380511,16.362669,2
-96.06573,15.785202,4
-104.459002,19.142042,1
-104.944005,19.422068,8
-93.966064,16.288506,7
-104.716902,19.244911,6
-104.781777,19.300581,6
-105.580845,20.248347,4
-94.345829,16.400339,21
-93.871132,16.32228,11
-104.685953,19.195372,2
-104.678764,19.18149,1
-95.829226,15.805397,1
-105.023924,19.434296,17
-94.843597,16.603129,1
-104.399986,19.102716,1
-94.880719,16.583747,4
-105.287647,20.530335,16
-95.267836,16.37157,2
-104.764023,19.265722,15
-98.93608,18.542463,8
-99.309368,18.822792,6
-105.294471,20.70783,17
-101.767326,17.838959,4
-101.60255,17.671691,4
-96.814871,15.76357,1
-104.844532,19.351369,15
-104.948724,19.328408,5
-104.63494,19.215151,15
-95.406647,16.401177,4
-94.270935,16.446622,4
-94.651358,16.256497,41
-95.284381,16.332413,8
-104.642208,19.220376,42
-96.118483,16.604075,6
-93.873968,16.31668,2
-94.918572,16.563074,6
-104.50687,19.15232,5
-94.8432,16.60265,3
-94.7947,16.68106,8
-95.46105,16.43432,4
-95.29752,16.33953,4
-95.3119,16.34075,4
-94.7947,16.60265,3
-93.872,16.32532,40
-104.727784,19.231835,1
-104.727951,19.231933,4
-104.897214,19.365026,4
-101.21235,17.44214,9
-103.748875,19.291497,1
-96.183465,15.716381,4
-105.082802,19.530939,1
-105.081208,19.547822,1
-96.39739,15.699261,1
-105.464292,20.75858,20
-104.401724,19.105939,5
-104.636571,19.226692,4
-104.789865,19.24001,2
-94.970519,16.481126,3
-96.100313,15.758542,4
-102.293102,18.383344,11
-104.714359,19.227306,1
-93.874809,16.299196,13
-104.863679,19.313386,10
-105.293268,20.785043,14
-105.379045,20.825327,20
-95.88547,15.88966,10
-96.067593,15.818831,12
-95.011356,16.659406,22
-94.121983,16.409561,8
-104.81957,19.310606,3
-104.473075,19.118086,4
-104.332209,19.030654,1
-96.203648,16.696586,4
-95.28516,16.33248,2
-96.040667,16.624916,16
-94.942036,16.634895,20
-103.72338,19.251328,9
-93.868488,16.285061,6
-95.578873,15.954088,6
-104.774415,19.295403,10
-105.29306,20.53111,6
-104.055298,18.947547,3
-104.614942,19.220046,5
-104.794435,19.254595,10
-95.283115,16.333565,15
-93.865986,16.314345,3
-94.086571,16.449788,9
-96.555693,15.66438,2
-104.833638,19.391014,4
-104.658258,19.209516,21
-99.534759,17.690436,2
-98.65594,17.73393,6
-94.090261,16.452673,3
-100.487866,18.284156,2
-98.827515,18.437925,24
-104.78096,19.277686,18
-103.694415,19.193284,11
-101.576397,17.637649,2
-105.238037,20.468189,4
-96.105652,15.765905,3
-103.692012,19.18453,4
-104.245491,19.01019,3
-96.117196,15.767372,3
-104.54092,19.214237,12
-95.473938,16.056372,1
-101.722069,17.779339,6
-99.575207,17.798156,7
-96.100481,15.76479,4
-95.047718,16.401463,6
-95.081284,16.367786,3
-99.93886,17.63186,6
-95.050721,16.381881,8
-104.408577,19.107591,6
-95.053011,16.364053,4
-103.859175,19.070246,1
-103.821109,19.178871,1
-103.850591,19.110071,4
-95.013456,16.601896,6
-103.767752,19.186141,1
-104.528847,19.260645,10
-96.541672,15.664363,3
-104.768343,19.26105,1
-94.872265,16.583673,4
-94.749505,16.611827,10
-94.747038,16.606728,5
-94.753647,16.633478,4
-94.740944,16.617317,3
-94.755878,16.634198,4
-104.394836,19.117922,10
-104.450111,19.145406,4
-105.211945,19.767651,5
-95.970447,15.837358,4
-104.781582,19.261456,5
-103.757465,19.324119,3
-104.714487,19.219768,2
-99.566345,17.785959,13
-96.099689,15.773012,7
-99.50972,18.66228,14
-104.729834,19.230446,2
-105.074605,19.527588,14
-104.714925,19.225044,6
-104.678567,19.201828,1
-93.871726,16.319563,1
-105.080731,19.52958,4
-105.012817,19.453644,1
-105.512514,20.774539,23
-104.706591,19.238813,3
-93.875576,16.316577,1
-97.09146,15.867893,1
-95.01689,16.333895,112
-94.865963,16.584645,3
-101.555133,17.619448,1
-105.423796,20.742336,9
-94.948139,16.601423,10
-95.280697,16.332436,5
-95.184383,16.168952,3
-104.499614,19.160548,5
-95.558231,15.963539,1
-100.275221,17.307158,13
-95.003242,16.634339,2
-103.797934,19.180654,2
-104.538567,19.25268,16
-105.041077,19.527153,3
-103.689831,19.205175,2
-104.614101,19.235034,7
-100.222,18.198,4
-96.418762,15.93492,11
-102.022144,19.180472,1
-94.335954,16.686187,9
-104.7029,19.231601,1
-105.506,20.773375,9
-104.852625,19.592487,4
-105.20619,20.56975,7
-95.016632,16.723344,10
-95.581055,15.971892,9
-104.513776,19.132478,3
-96.06339,16.39479,4
-95.072525,16.65834,8
-104.008942,20.325311,10
-102.140386,18.840309,1
-94.960327,16.692763,6
-99.164829,16.73504,6
-95.310919,16.340985,4
-95.309165,16.347965,10
-96.41881,15.716093,4
-95.014915,16.426049,21
-94.947967,16.573023,6
-105.305328,20.740112,9
-96.139004,15.766551,8
-105.383434,20.818704,10
-105.023804,19.407021,1
-105.113625,19.604954,9
-94.958444,16.608306,6
-94.876985,16.448186,7
-96.465638,15.683189,1
-94.360284,16.481202,7
-105.275953,20.672058,5
-96.13564,15.769275,6
-95.298985,16.336909,3
-95.33354,16.3522,2
-105.294127,20.727017,15
-96.052935,15.788817,13
-93.88085,16.330819,1
-96.136534,15.759763,3
-93.870636,16.320939,2
-101.55044,17.637934,5
-105.281167,20.529672,5
-104.689064,19.213059,2
-101.554082,17.621405,2
-104.714642,19.221591,2
-94.133563,16.381003,3
-96.32981,16.74364,7
-105.023975,19.42946,2
-95.306836,16.339624,3
-94.089363,16.459727,2
-94.967004,16.546886,7
-104.822617,19.312657,2
-105.57488,20.238845,1
-105.181189,21.512309,2
-104.728078,19.334764,3
-101.707307,17.808295,5
-104.258056,19.158889,4
-101.548047,17.632489,6
-97.169952,15.926997,4
-97.019749,15.815213,5
-96.963272,15.883414,4
-95.402784,16.336448,10
-96.054875,15.787074,2
-97.073479,16.046473,13
-97.073391,16.046819,3
-96.028748,15.816038,23
-105.460768,20.75503,1
-104.456034,19.142006,3
-97.188277,15.941804,30
-94.081764,16.241798,2
-97.088628,15.86556,2
-97.041142,15.827992,3
-104.325695,19.113594,16
-103.694029,19.193933,1
-104.874597,19.283634,1
-105.38613,20.75786,10
-93.876671,16.288635,6
-99.396389,17.987778,3
-94.12159,16.394755,1
-95.309787,16.340289,24
-96.141357,16.657244,4
-105.260197,20.667571,4
-104.45568,19.144165,7
-95.298192,16.337814,3
-105.243558,21.571992,12
-94.949153,16.683522,3
-101.84739,17.95292,3
-101.623272,17.753119,4
-96.557467,15.661905,2
-102.086794,18.017332,3
-104.497663,19.16237,4
-105.395738,20.739519,5
-104.04433,19.787824,4
-105.502224,20.776178,5
-95.890045,16.492364,3
-96.289983,16.663077,8
-93.8768,16.343861,5
-104.506888,19.152344,11
-95.193107,16.123352,2
-95.115,16.745278,1
-95.229492,16.119708,1
-96.557588,15.66271,3
-96.55784,15.669683,4
-95.267397,16.330024,1
-93.765199,16.003988,7
-94.124386,16.39424,1
-99.490814,18.355378,4
-103.721161,19.266233,16
-101.877,18.347,5
-96.435242,16.936289,1
-95.344409,16.354928,3
-96.171945,16.694428,2
-96.499958,15.670809,5
-95.379181,16.102556,2
-95.851078,16.43625,3
-99.025,18.44,4
-95.387936,16.349297,3
-105.467033,20.758,1
-100.616944,19.233611,2
-94.037778,16.384167,26
-102.801944,18.118333,3
-103.391667,18.3175,1
-103.398056,18.309444,4
-103.393056,18.317222,4
-103.396944,18.318889,3
-93.977778,16.354722,59
-93.976,16.349,3
-93.976111,16.348611,3
-93.976944,16.450556,2
-99.575,17.776389,2
-96.105383,15.759483,1
-96.106683,15.76125,1
-96.1209,15.765067,1
-96.1012,15.762967,1
-100.421201,18.782317,5
-103.45,18.352778,4
-103.453333,18.330833,4
-103.4475,18.3525,6
-102.436667,18.343611,2
-103.446389,18.341667,7
-103.450556,18.336111,2
-103.432778,18.34,2
-99.6167,17.9333,4
-103.434722,18.355,3
-97.086739,15.867867,3
-94.0377516925236,16.3849456445527,2
-94.038,16.384,1
-94.022,16.384,1
-94.021944,16.383889,1
-102.811111,18.7875,3
-94.02917,16.38056,1
-103.665278,18.684722,4
-102.815556,18.796667,4
-103.443611,18.351389,5
-103.385556,18.323611,7
-103.457222,18.339167,9
-103.404167,18.298889,4
-103.446944,18.321944,3
-103.404722,18.298889,5
-103.467778,18.3525,2
-103.3975,18.317222,6
-103.443056,18.344444,1
-103.435556,18.3425,1
-103.436111,18.336944,1
-103.456111,18.340833,5
-103.444167,18.344444,3
-103.437222,18.354167,4
-103.398333,18.306389,8
-103.397222,18.305,10
-103.393056,18.304444,9
-103.447778,18.320556,4
-103.395833,18.303056,6
-103.446111,18.324444,4
-103.393056,18.318611,7
-103.46,18.3475,7
-103.464167,18.349167,4
-103.390833,18.320278,10
-104.514291,19.137587,6
-104.421286,19.162235,7
-103.688455,19.191045,8
-94.660313,16.570211,1
-96.55386,15.666181,3
-103.846798,19.13219,17
-105.249495,19.936461,2
-97.512984,15.968769,10
-96.494443,15.669697,10
-93.973611,16.346667,6
-93.9735830710036,16.3474476581871,3
-93.974,16.347,3
-93.878637,16.289704,5
-96.303854,15.794174,5
-93.834661,16.297839,3
-93.864364,16.269431,4
-93.872,16.31,3
-93.8725,16.31,3
-93.842133,16.281931,1
-93.884549,16.292706,1
-102.341667,19.1,26
-102.219722,19.101667,33
-95.8,16.606667,88
-103.981304,19.430982,5
-104.447536,19.133249,3
-102.820594,18.099207,7
-102.320278,17.978333,1
-102.341667,18,1
-94.63,16.451,44
-96.854095,15.779039,6
-104.676142,19.206155,2
-102.165,17.953333,9
-102.163333,17.956389,12
-105.028803,19.437416,4
-101.906667,18.943333,7
-101.91,18.938333,6
-101.466667,19.169444,24
-99.509563,18.670016,2
-105.219498,21.58421,2
-97.080073,15.875708,2
-102.842222,18.112778,2
-103.515,18.363333,2
-104.317503,19.051896,3
-102.673611,18.06,2
-102.631667,18.08,2
-98.219646,16.234399,3
-98.833,18.58,8
-101.93,18.921667,1
-104.683765,19.202749,4
-101.930833,18.921667,1
-100.425,18.775,9
-96.068594,15.818792,1
-96.509916,15.663248,3
-95.843044,15.911053,2
-99.86,18.06,9
-99.05,18.083,7
-102.3675,18.518056,14
-94.9,16.333,11
-101.891667,18.948333,54
-100.152,18.905,6
-103.37,18.968,1
-103.378,19.252,2
-102.221667,19.156667,5
-102.246667,19.176667,2
-102.218333,19.15,12
-92.184722,15.0925,6
-92.168,14.983,7
-92.185,15.092,6
-96.133333,15.766667,2
-102.726667,19.186667,7
-102.8475,19.176667,7
-94.757,16.322,3
-103.242778,18.252222,5
-103.24,18.358333,3
-102.32,19.085,10
-102.431944,19.112778,10
-101.431667,18.451667,34
-101.432,18.452,17
-101.441667,18.453333,2
-101.442,18.453,1
-100.985,18.418333,12
-100.985,18.418,6
-103.241667,18.25,3
-100.458333,19.26,1
-103.668333,18.616667,6
-101.811389,19.043889,13
-102.796667,18.828333,13
-101.843889,18.812222,7
-102.843333,19.16,15
-102.843333,19.138333,15
-102.086667,19.061667,2
-102.059722,19.080833,2
-96.669903,17.046281,3
-93.881307,16.249359,2
-102.218,19.018,7
-95.835235,16.400813,2
-95.835,16.4,2
-95.000278,16.634167,1
-95,16.768333,2
-95,16.633333,1
-94.601667,16.468333,3
-99.543645,18.035723,1
-104.986667,19.416667,1
-104.745,19.236667,2
-95.578333,16.438333,3
-95.1880567491573,16.3454995518924,3
-95.1777784484376,16.325222579199,3
-99.863132,16.859694,2
-96.50858,16.672468,2
-95.2844469648211,16.3252222933276,1
-95.166667,16.333333,2
-95.183333,16.333333,8
-96.4653,15.7444,1
-95.033333,16.883333,13
-94.47,16.488,5
-94.818333,16.428333,1
-94.802,16.462,2
-94.05,16.37,1
-94.616667,16.566667,4
-95,16.633,3
-95.016889,16.634131,1
-95.016667,16.633333,1
-95.033549,16.597473,9
-95.210222,16.322487,1
-95.21,16.321667,1
-105.24,19.975,1
-105.240437,19.975614,1
-103.907078,19.382317,2
-103.906667,19.381667,2
-103.543333,19.273333,9
-103.543731,19.273983,9
-103.763735,19.11899,1
-103.763333,19.118333,1
-95.42,16.325,4
-103.935,19.168333,28
-95.420227,16.325817,3
-103.935278,19.168889,2
-95.166667,16.183333,1
-103.626667,19.31,3
-103.726667,19.188333,4
-103.627072,19.310651,3
-103.727074,19.188987,3
-95.235278,16.3275,2
-93.866667,16.266667,4
-93.866864,16.267491,4
-102.232043,19.133993,2
-93.885278,16.293611,7
-102.188889,19.173611,1
-102.231667,19.133333,2
-93.885,16.294,7
-94.831885,16.727467,1
-94.831667,16.726667,1
-103.823204244959,18.857512521835,3
-103.930831021773,18.9325655766931,5
-95.355,16.32,6
-95.355225,16.320817,5
-94.566667,16.55,1
-105.232222,20.612222,4
-105.545445,20.44226,3
-105.545,20.441667,6
-105.231667,20.611667,76
-95.401667,16.333333,12
-95.335095,16.350166,35
-95.35,16.35,3
-102.521667,19.01,14
-102.466667,18.9275,12
-102.271667,19.085,14
-101.929588,19.180428,19
-102.253409,19.015865,29
-101.793611,19.161944,9
-101.75,19.158333,17
-102.296667,19.0925,17
-102.51,19.0975,7
-100.553333,18.223333,1
-93.899,16.234,10
-93.898611,16.233889,10
-95.333333,16.183333,2
-100,16.916667,3
-99.953889,16.897778,2
-93.073611,16.831944,1
-93.074,16.832,1
-95.418333,16.413333,2
-95.37355,16.39581,1
-98.390292,18.479033,1
-93.066667,16.818333,1
-95.418557,16.414142,2
-98.39,18.478333,1
-95.2833,16.35,3
-94.101944,16.143056,12
-93.8667,16.25,2
-93.901667,16.235,6
-94.102,16.143,12
-94.068333,16.143333,8
-104.317088,19.803955,3
-104.447091,19.845622,2
-94.233333,16.483333,15
-99.616667,17.75,19
-99.573283,17.852449,36
-95.345225,16.367485,3
-95.345,16.366667,3
-100.500331,18.153637,72
-100.466667,18.146667,58
-100.467005,18.147386,2
-98.174865,18.230505,23
-98.211667,18.218333,19
-100.967,18.225,1
-100.966667,18.225,6
-100.978515,18.302464,7
-102.356667,19.095,20
-102.42,19.143333,70
-100.967016,18.4507,1
-99.510948,19.32077,2
-96.49,15.663333,4
-96.490248,15.66418,4
-99.192167,18.519472,16
-99.583333,16.75,5
-99.783,18.017,1
-100.667,17.717,2
-95.000218,16.700798,35
-95,16.7,65
-95.06689,16.800793,20
-95.06689,16.750795,1
-95.066667,16.75,1
-94.23,16.366667,84
-94.200201,16.350817,15
-99.91699,16.85078,2
-99.8978909746067,16.8718492557684,6
-95.183333,16.166667,3
-95.183552,16.167495,1
-99.583,16.75,3
-94.2,16.35,1
-95,16.433333,3
-99,18.44,12
-99.63,16.72,3
-105.091667,19.558333,1
-93.87,16.3,20
-99.62,16.72,11
-105.08,19.55,26
-105.24,19.83,8
-99.52,18.03,15
-95.83,16.45,33
-97.3,16.11,15
-103.51,18.95,11
-95.8,16.61,9
-95.13,16.69,3
-101.89,18.27,26
-93.7,15.96,3
-95.02,16.65,9
-94.99,16.63,3
-100.43,18.78,1
-93.631667,15.861944,1
-99.97,17.82,12
-105.04,19.5,3
-95.12,16.75,3
-100.16,18.19,6
-100.32,17.05,5
-100.72,18.36,1
-96.13,15.77,1
-97.17,15.93,6
-95.43,16.453333,1
-100.8,17.2,6
-93.632,15.862,1
-99.4,17.96,2
-99.58,17.78,1
-93.601667,16.195,2
-93.602,16.195,2
-96.133,15.767,1
-103.966667,18.916667,1
-99.802581,20.685253,1
-103.2296,20.712138,1
-103.229573,20.712309,1
-103.229795,20.712257,1
-106.641489,23.5885,1
-106.587524,23.584248,1
-99.477115,18.987269,1
-93.078876,16.79201,2
-100.069405,20.388031,1
-106.440619,23.299181,1
-103.32987,20.293617,4
-93.085293,16.799805,1
-99.0975,18.950556,6
-99.118969,18.983896,1
-100.435864,19.383044,1
-99.123178,23.726469,1
-100.591185,26.545019,1
-106.442,23.301928,1
-106.440654,23.29965,1
-104.949294,21.502855,1
-93.091635,16.807873,1
-109.82447,23.550197,1
-98.41174,25.607243,1
-106.441483,23.291403,1
-106.442428,23.295894,1
-100.587173,26.546458,1
-104.081329,21.170426,1
-100.607836,26.525303,2
-100.070336,25.879029,1
-100.513744,26.579854,1
-105.005338,21.466876,14
-103.710937,19.37658,6
-106.451742,23.27166,4
-105.935333,23.406801,16
-103.228054,22.318573,1
-100.094976,20.40471,1
-104.975,21.447222,22
-96.698371,17.104902,6
-105.14871,21.62694,12
-103.609333,20.772825,17
-100.412335,19.373989,39
-110.057693,23.807452,9
-105.353577,20.961038,8
-104.950783,21.432005,3
-103.705788,19.273696,7
-105.390816,20.749372,7
-105.274834,21.542591,21
-105.242994,20.587615,10
-105.194246,21.061734,7
-104.929047,21.435383,7
-104.669306,21.308689,2
-105.828698,23.463741,22
-105.302753,20.741506,16
-100.442714,20.701808,11
-105.347839,20.961357,8
-103.989587,20.754188,1
-105.300693,20.440203,25
-99.803133,20.686399,1
-104.468136,21.063677,5
-106.497903,23.378058,6
-105.16033,21.46881,17
-101.008363,19.781376,2
-103.71362,19.276552,16
-101.699162,19.557345,9
-103.711538,19.380388,4
-104.036461,20.635234,1
-97.857079,22.238786,1
-96.540568,19.176103,2
-106.440787,23.298803,1
-104.761441,20.488874,2
-96.540473,19.175976,1
-105.461047,20.47412,23
-105.93705,23.403406,28
-99.144058,23.736326,1
-106.282328,23.174011,36
-103.733036,19.240786,14
-103.666981,19.318537,12
-100.48542,26.58515,1
-100.506363,26.547073,1
-100.403194,25.499918,4
-93.11783,16.919103,15
-93.091015,16.803411,20
-96.448766,19.280721,1
-111.055866,28.015506,1
-97.457899,18.331263,72
-109.250421,30.583327,4
-100.352485,25.603941,85
-109.351517,28.471493,8
-109.356635,28.480668,11
-97.043738,17.861378,6
-98.851869,20.238482,3
-109.67802,28.57998,20
-103.988911,20.756395,1
-105.242361,21.342764,15
-109.153531,28.433183,14
-104.564403,25.188841,2
-99.81882,20.696913,1
-104.08267,21.168645,18
-108.91831,26.91916,8
-108.94697,27.01686,3
-108.86738,26.99629,2
-105.275666,21.52603,46
-109.03057,27.08176,2
-108.94728,27.01649,4
-99.128611,19.351111,10
-108.94715,27.01654,3
-105.276017,21.53807,10
-109.02725,27.07071,4
-109.0312,27.0265,8
-93.083832,16.803144,3
-101.000833,19.979613,10
-105.916614,23.581851,9
-105.315623,20.382989,15
-108.784728,27.032651,18
-108.81035,26.994156,10
-106.12833,23.24225,7
-104.881646,20.766856,16
-103.721355,19.495155,1
-103.286633,20.72493,4
-110.089788,23.687645,7
-105.93772,23.40301,8
-92.950081,15.860827,6
-101.168418,19.90603,13
-104.99097,21.49587,5
-105.134461,26.252946,19
-105.461476,20.758025,7
-105.230334,21.572646,3
-105.309792,20.391296,43
-96.227594,17.764734,6
-96.539471,19.183693,1
-103.507431,20.746081,4
-96.536928,19.175355,1
-99.0699,18.988765,4
-96.534208,19.18832,1
-99.073441,18.985006,14
-103.491726,20.613505,52
-100.344357,20.533148,8
-105.399914,20.890774,10
-96.539481,19.183815,1
-105.322366,20.963684,23
-103.172607,20.245362,20
-99.03718,18.97568,18
-99.080028,18.986655,8
-96.539441,19.183748,1
-96.539501,19.183798,1
-104.723106,21.1969,10
-103.883999,20.746428,1
-96.53422,19.188331,1
-104.854326,20.700002,23
-96.28315,15.936901,8
-103.721269,19.495181,11
-104.556541,19.161671,10
-103.709392,19.459595,30
-105.29331,20.480403,41
-106.443357,23.2993,1
-96.80618,19.409895,3
-96.533736,19.185593,1
-101.244507,20.981957,3
-104.56547,21.35658,15
-99.614219,18.545117,1
-108.931181,27.019043,10
-96.534143,19.188308,1
-105.417938,20.500029,7
-105.3223,20.959503,9
-105.21985,21.37392,30
-103.739776,27.021216,2
-105.460167,20.453393,5
-104.64964,21.27477,6
-106.443422,23.299398,1
-105.14417,21.44944,7
-103.275475,20.700925,5
-105.24,21.35126,16
-106.443186,23.299063,1
-106.443443,23.299457,1
-109.916737,22.890533,5
-96.536295,19.183515,1
-96.655373,19.399452,2
-99.582739,24.828697,1
-109.562466,28.593312,1
-104.928489,21.507169,7
-108.919862,26.961734,4
-109.358889,28.485,12
-98.9535,22.226389,4
-109.157778,28.429722,9
-99.180622,18.740649,5
-100.346326,25.790286,1
-105.281167,20.676585,11
-98.809056,20.677569,1
-96.746292,19.344189,21
-106.443529,23.299536,2
-99.87574,20.52279,5
-108.940086,26.982397,184
-99.273004,18.791088,8
-99.267805,18.75108,6
-99.32041,18.873642,7
-99.269147,18.801354,6
-109.014869,27.022725,10
-99.803808,20.685122,1
-103.888467,19.651183,5
-97.914405,18.063485,10
-99.957943,20.925073,11
-108.751679,27.088604,74
-98.373985,18.457053,10
-104.064517,21.043972,1
-105.28151,20.680249,5
-104.936085,21.495721,10
-105.242028,21.534128,12
-99.292717,18.804126,1
-103.510159,20.746716,2
-105.032988,21.542751,7
-98.961668,20.366998,5
-105.37365,20.301808,5
-105.35358,20.954155,23
-105.276833,21.542072,13
-104.390987,19.697509,3
-105.019039,20.400473,15
-105.187225,20.315009,14
-103.547717,19.533005,6
-99.81286,20.695461,1
-98.92768,18.988552,10
-101.344388,17.855415,6
-99.212036,19.272258,4
-105.292289,20.466486,8
-103.698624,19.431189,4
-101.150329,19.674547,1
-105.291848,21.537202,15
-104.885887,19.310209,3
-105.23212,21.571371,9
-103.524733,20.717462,1
-104.186611,19.531319,3
-101.431618,19.1853,3
-105.293119,20.466159,3
-105.364037,20.426048,11
-103.222046,21.330315,9
-97.023697,17.867832,20
-100.472992,25.665125,1
-103.642273,20.637925,6
-103.285158,20.725551,5
-98.321028,24.618462,1
-103.51563,20.581689,3
-105.24007,20.591562,2
-105.38897,20.823678,1
-105.389099,20.823277,1
-101.254364,17.967854,1
-101.303164,19.413204,36
-105.266898,20.527441,61
-105.309215,20.396279,2
-105.229325,20.665167,5
-96.437025,19.285899,6
-104.726116,20.910255,9
-108.70947,27.052552,6
-99.108953,18.998078,1
-105.280243,21.542499,36
-104.981747,21.46152,29
-105.352513,20.956845,25
-97.415821,16.069048,9
-105.29286,20.722147,9
-106.590849,23.684452,14
-103.685968,19.475347,4
-104.274171,19.58585,26
-106.268402,23.167275,12
-103.698156,19.42347,19
-103.746761,19.324414,18
-103.716283,19.381544,15
-105.298011,21.533829,242
-96.182956,18.089707,3
-103.758734,19.335348,7
